"levels","lowest","high_level","low_level","method","datasets","task_fractions","train_time","test_time","mae_error","median_ae_error","minimum_ae_error","maximum_ae_error","mae_relative","median_ae_relative","minimum_ae_relative","maximum_ae_relative","mae_std","median_ae_std","minimum_ae_std","maximum_ae_std","pearson_error","spearman_error","kendall_error","pearson_std","spearman_std","kendall_std"
2,"PBE0",5,6,"Delta","CT",1,3.12525701522827,1.51877593994141,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
2,"PBE0",10,11,"Delta","CT",1,0.000586032867431641,0.0102701187133789,0.13940713791489,0.0747924172079431,0.000387597157187558,1.55167046032744,0.0146225202165751,0.0081172015583666,4.48207651191351E-05,0.157723647399508,0.749936846534743,0.730509763233607,0.18858306843533,1.62346413940568,0.972049462495039,0.955641168370785,0.855799373040752,0.039425355426122,0.0954959276946064,0.066692789968652
2,"PBE0",20,21,"Delta","CT",1,0.00115585327148438,0.0118169784545898,0.13368030789236,0.0746171987979415,0.000243249160967546,1.4904549526748,0.0140251265118914,0.00795454844972828,2.47230955044616E-05,0.151501235237103,0.548691963097126,0.513248779469758,0.123000678931011,1.25307724405676,0.973719933084377,0.959110318460141,0.862147335423198,0.00671731068966589,0.106668033867518,0.0729623824451411
2,"PBE0",40,41,"Delta","CT",1,0.00232386589050293,0.0120410919189453,0.151011070522911,0.113783110605384,0.00124028228749577,1.44111525816042,0.0160216732233793,0.0118976462322917,0.000132141132312001,0.146485971507236,0.393159421115971,0.37307487847007,0.119012927289577,1.08083974156886,0.968566017528375,0.953992104415082,0.843495297805643,0.0515175238062915,0.107043769958691,0.0731191222570533
2,"PBE0",80,81,"Delta","CT",1,0.00343608856201172,0.0157778263092041,0.13829178311264,0.0827536944535162,0.000299675668935781,1.32632483993687,0.0147694548925353,0.00931000989088961,3.52399782333519E-05,0.132847460340878,0.284043489433381,0.26396096297314,0.111061083765907,0.955718354143837,0.970603353921836,0.953453402865262,0.846669278996865,0.0236777732306347,0.0986475698004863,0.0658699059561129
2,"PBE0",160,161,"Delta","CT",1,0.00977110862731934,0.0183978080749512,0.139168687403678,0.0972984114795281,0.000538570365520658,1.39169248331645,0.0147517684394333,0.0104061210008506,5.42257537007092E-05,0.141462262857559,0.202198109437731,0.192534653106826,0.100445042840457,0.532738022333345,0.971143416573892,0.9557953446811,0.852076802507837,0.147883414293339,0.196408168048516,0.136010971786834
2,"PBE0",320,321,"Delta","CT",1,0.0287561416625977,0.0303778648376465,0.113232865953228,0.0725018948419924,0.000613560329801713,1.46167670126756,0.0120130748891087,0.00759207591197283,6.79683672700568E-05,0.148575993767486,0.151695409851062,0.140373714650344,0.0847345975207671,0.411307756485444,0.976613988171705,0.963978774206779,0.875744514106583,0.0934010336966897,0.277133565757478,0.184365203761756
2,"PBE0",5,6,"Delta","CAT",1,0.000316858291625977,0.00685906410217285,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
2,"PBE0",10,11,"Delta","CAT",1,0.000313997268676758,0.00644612312316895,0.13940713791489,0.0747924172079431,0.000387597157187558,1.55167046032744,0.0146225202165751,0.0081172015583666,4.48207651191351E-05,0.157723647399508,0.749936846534743,0.730509763233607,0.18858306843533,1.62346413940568,0.972049462495039,0.955641168370785,0.855799373040752,0.039425355426122,0.0954959276946064,0.066692789968652
2,"PBE0",20,21,"Delta","CAT",1,0.000745058059692383,0.00731897354125977,0.13368030789236,0.0746171987979415,0.000243249160967546,1.4904549526748,0.0140251265118914,0.00795454844972828,2.47230955044616E-05,0.151501235237103,0.548691963097126,0.513248779469758,0.123000678931011,1.25307724405676,0.973719933084377,0.959110318460141,0.862147335423198,0.00671731068966589,0.106668033867518,0.0729623824451411
2,"PBE0",40,41,"Delta","CAT",1,0.00147294998168945,0.00889992713928223,0.151011070522911,0.113783110605384,0.00124028228749577,1.44111525816042,0.0160216732233793,0.0118976462322917,0.000132141132312001,0.146485971507236,0.393159421115971,0.37307487847007,0.119012927289577,1.08083974156886,0.968566017528375,0.953992104415082,0.843495297805643,0.0515175238062915,0.107043769958691,0.0731191222570533
2,"PBE0",80,81,"Delta","CAT",1,0.0032660961151123,0.0116379261016846,0.13829178311264,0.0827536944535162,0.000299675668935781,1.32632483993687,0.0147694548925353,0.00931000989088961,3.52399782333519E-05,0.132847460340878,0.284043489433381,0.26396096297314,0.111061083765907,0.955718354143837,0.970603353921836,0.953453402865262,0.846669278996865,0.0236777732306347,0.0986475698004863,0.0658699059561129
2,"PBE0",160,161,"Delta","CAT",1,0.0113070011138916,0.017570972442627,0.139168687403678,0.0972984114795281,0.000538570365520658,1.39169248331645,0.0147517684394333,0.0104061210008506,5.42257537007092E-05,0.141462262857559,0.202198109437731,0.192534653106826,0.100445042840457,0.532738022333345,0.971143416573892,0.9557953446811,0.852076802507837,0.147883414293339,0.196408168048516,0.136010971786834
2,"PBE0",320,321,"Delta","CAT",1,0.0266649723052979,0.028933048248291,0.113232865953228,0.0725018948419924,0.000613560329801713,1.46167670126756,0.0120130748891087,0.00759207591197283,6.79683672700568E-05,0.148575993767486,0.151695409851062,0.140373714650344,0.0847345975207671,0.411307756485444,0.976613988171705,0.963978774206779,0.875744514106583,0.0934010336966897,0.277133565757478,0.184365203761756
2,"PBE0",5,6,"Delta","CAT",1,0.000169038772583008,0.00687694549560547,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
2,"PBE0",10,11,"Delta","CAT",1,0.000318050384521484,0.00673604011535645,0.13940713791489,0.0747924172079431,0.000387597157187558,1.55167046032744,0.0146225202165751,0.0081172015583666,4.48207651191351E-05,0.157723647399508,0.749936846534743,0.730509763233607,0.18858306843533,1.62346413940568,0.972049462495039,0.955641168370785,0.855799373040752,0.039425355426122,0.0954959276946064,0.066692789968652
2,"PBE0",20,21,"Delta","CAT",1,0.00073695182800293,0.00722098350524902,0.13368030789236,0.0746171987979415,0.000243249160967546,1.4904549526748,0.0140251265118914,0.00795454844972828,2.47230955044616E-05,0.151501235237103,0.548691963097126,0.513248779469758,0.123000678931011,1.25307724405676,0.973719933084377,0.959110318460141,0.862147335423198,0.00671731068966589,0.106668033867518,0.0729623824451411
2,"PBE0",40,41,"Delta","CAT",1,0.00147199630737305,0.00888490676879883,0.151011070522911,0.113783110605384,0.00124028228749577,1.44111525816042,0.0160216732233793,0.0118976462322917,0.000132141132312001,0.146485971507236,0.393159421115971,0.37307487847007,0.119012927289577,1.08083974156886,0.968566017528375,0.953992104415082,0.843495297805643,0.0515175238062915,0.107043769958691,0.0731191222570533
2,"PBE0",80,81,"Delta","CAT",1,0.00321412086486816,0.0116028785705566,0.13829178311264,0.0827536944535162,0.000299675668935781,1.32632483993687,0.0147694548925353,0.00931000989088961,3.52399782333519E-05,0.132847460340878,0.284043489433381,0.26396096297314,0.111061083765907,0.955718354143837,0.970603353921836,0.953453402865262,0.846669278996865,0.0236777732306347,0.0986475698004863,0.0658699059561129
2,"PBE0",160,161,"Delta","CAT",1,0.0112218856811523,0.0175540447235107,0.139168687403678,0.0972984114795281,0.000538570365520658,1.39169248331645,0.0147517684394333,0.0104061210008506,5.42257537007092E-05,0.141462262857559,0.202198109437731,0.192534653106826,0.100445042840457,0.532738022333345,0.971143416573892,0.9557953446811,0.852076802507837,0.147883414293339,0.196408168048516,0.136010971786834
2,"PBE0",320,321,"Delta","CAT",1,0.0266289710998535,0.0289468765258789,0.113232865953228,0.0725018948419924,0.000613560329801713,1.46167670126756,0.0120130748891087,0.00759207591197283,6.79683672700568E-05,0.148575993767486,0.151695409851062,0.140373714650344,0.0847345975207671,0.411307756485444,0.976613988171705,0.963978774206779,0.875744514106583,0.0934010336966897,0.277133565757478,0.184365203761756
2,"PBE0",5,6,"Delta","CAT",1,0.000178098678588867,0.00680088996887207,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
2,"PBE0",10,11,"Delta","CAT",1,0.000303030014038086,0.00661897659301758,0.13940713791489,0.0747924172079431,0.000387597157187558,1.55167046032744,0.0146225202165751,0.0081172015583666,4.48207651191351E-05,0.157723647399508,0.749936846534743,0.730509763233607,0.18858306843533,1.62346413940568,0.972049462495039,0.955641168370785,0.855799373040752,0.039425355426122,0.0954959276946064,0.066692789968652
2,"PBE0",20,21,"Delta","CAT",1,0.000691890716552734,0.00719308853149414,0.13368030789236,0.0746171987979415,0.000243249160967546,1.4904549526748,0.0140251265118914,0.00795454844972828,2.47230955044616E-05,0.151501235237103,0.548691963097126,0.513248779469758,0.123000678931011,1.25307724405676,0.973719933084377,0.959110318460141,0.862147335423198,0.00671731068966589,0.106668033867518,0.0729623824451411
2,"PBE0",40,41,"Delta","CAT",1,0.0015101432800293,0.00879478454589844,0.151011070522911,0.113783110605384,0.00124028228749577,1.44111525816042,0.0160216732233793,0.0118976462322917,0.000132141132312001,0.146485971507236,0.393159421115971,0.37307487847007,0.119012927289577,1.08083974156886,0.968566017528375,0.953992104415082,0.843495297805643,0.0515175238062915,0.107043769958691,0.0731191222570533
2,"PBE0",80,81,"Delta","CAT",1,0.00321102142333984,0.0116291046142578,0.13829178311264,0.0827536944535162,0.000299675668935781,1.32632483993687,0.0147694548925353,0.00931000989088961,3.52399782333519E-05,0.132847460340878,0.284043489433381,0.26396096297314,0.111061083765907,0.955718354143837,0.970603353921836,0.953453402865262,0.846669278996865,0.0236777732306347,0.0986475698004863,0.0658699059561129
2,"PBE0",160,161,"Delta","CAT",1,0.0136101245880127,0.0177810192108154,0.139168687403678,0.0972984114795281,0.000538570365520658,1.39169248331645,0.0147517684394333,0.0104061210008506,5.42257537007092E-05,0.141462262857559,0.202198109437731,0.192534653106826,0.100445042840457,0.532738022333345,0.971143416573892,0.9557953446811,0.852076802507837,0.147883414293339,0.196408168048516,0.136010971786834
2,"PBE0",320,321,"Delta","CAT",1,0.0265848636627197,0.0289630889892578,0.113232865953228,0.0725018948419924,0.000613560329801713,1.46167670126756,0.0120130748891087,0.00759207591197283,6.79683672700568E-05,0.148575993767486,0.151695409851062,0.140373714650344,0.0847345975207671,0.411307756485444,0.976613988171705,0.963978774206779,0.875744514106583,0.0934010336966897,0.277133565757478,0.184365203761756
2,"PBE0",5,6,"Delta","CAT",1,0.000179052352905273,0.00644803047180176,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
2,"PBE0",10,11,"Delta","CAT",1,0.000309944152832031,0.00671815872192383,0.13940713791489,0.0747924172079431,0.000387597157187558,1.55167046032744,0.0146225202165751,0.0081172015583666,4.48207651191351E-05,0.157723647399508,0.749936846534743,0.730509763233607,0.18858306843533,1.62346413940568,0.972049462495039,0.955641168370785,0.855799373040752,0.039425355426122,0.0954959276946064,0.066692789968652
2,"PBE0",20,21,"Delta","CAT",1,0.000758886337280273,0.00774502754211426,0.13368030789236,0.0746171987979415,0.000243249160967546,1.4904549526748,0.0140251265118914,0.00795454844972828,2.47230955044616E-05,0.151501235237103,0.548691963097126,0.513248779469758,0.123000678931011,1.25307724405676,0.973719933084377,0.959110318460141,0.862147335423198,0.00671731068966589,0.106668033867518,0.0729623824451411
2,"PBE0",40,41,"Delta","CAT",1,0.00144100189208984,0.00865292549133301,0.151011070522911,0.113783110605384,0.00124028228749577,1.44111525816042,0.0160216732233793,0.0118976462322917,0.000132141132312001,0.146485971507236,0.393159421115971,0.37307487847007,0.119012927289577,1.08083974156886,0.968566017528375,0.953992104415082,0.843495297805643,0.0515175238062915,0.107043769958691,0.0731191222570533
2,"PBE0",80,81,"Delta","CAT",1,0.0033869743347168,0.0118179321289063,0.13829178311264,0.0827536944535162,0.000299675668935781,1.32632483993687,0.0147694548925353,0.00931000989088961,3.52399782333519E-05,0.132847460340878,0.284043489433381,0.26396096297314,0.111061083765907,0.955718354143837,0.970603353921836,0.953453402865262,0.846669278996865,0.0236777732306347,0.0986475698004863,0.0658699059561129
2,"PBE0",160,161,"Delta","CAT",1,0.0113348960876465,0.0175230503082275,0.139168687403678,0.0972984114795281,0.000538570365520658,1.39169248331645,0.0147517684394333,0.0104061210008506,5.42257537007092E-05,0.141462262857559,0.202198109437731,0.192534653106826,0.100445042840457,0.532738022333345,0.971143416573892,0.9557953446811,0.852076802507837,0.147883414293339,0.196408168048516,0.136010971786834
2,"PBE0",320,321,"Delta","CAT",1,0.0265250205993652,0.028933048248291,0.113232865953228,0.0725018948419924,0.000613560329801713,1.46167670126756,0.0120130748891087,0.00759207591197283,6.79683672700568E-05,0.148575993767486,0.151695409851062,0.140373714650344,0.0847345975207671,0.411307756485444,0.976613988171705,0.963978774206779,0.875744514106583,0.0934010336966897,0.277133565757478,0.184365203761756
2,"PBE0",5,6,"Delta","CAT",1,0.00017094612121582,0.00636792182922363,0.139894699135918,0.0763654211062505,0.000280890065238197,1.53330474363121,0.0147056636786472,0.0078831748703057,3.06946796147052E-05,0.15585681555699,0.881962669432743,0.851522808661762,0.24012476251534,1.86574860158501,0.972158306724046,0.955953915565582,0.856426332288401,-0.0158847358390108,-0.00759931737614625,-0.00595611285266458
