levels,lowest,high_level,low_level,method,datasets,S_shared,train_time,test_time,mae_error,median_ae_error,minimum_ae_error,maximum_ae_error,mae_relative,median_ae_relative,minimum_ae_relative,maximum_ae_relative,mae_std,median_ae_std,minimum_ae_std,maximum_ae_std,pearson_error,spearman_error,kendall_error,pearson_std,spearman_std,kendall_std
2,PBE,80,401,Multitask,AT,1.0,11.08328127861023,0.5144290924072266,0.009593994639075303,0.0064798882011051235,7.705988321000945e-5,0.0599564556222171,13.21270192292975,0.5754458373838571,0.0022587774429254086,1978.8382145645269,0.3182408490157627,0.2904803281049967,0.1319356671813963,1.088301617722462,0.8957650960170416,0.8421594436613806,0.6684300767264783,0.30910923333002394,0.121604825242434,0.08126959247648903
2,PBE,160,800,Multitask,A,1.0,0.11710309982299805,0.030641794204711914,0.008170597644280932,0.0054359185690971736,2.392766115117545e-5,0.08260530640252146,6.757209122906673,0.5014227335180054,0.0016604682024649682,515.2279267074489,0.259924695607892,0.2295044961983469,0.09253717118640836,1.2823701458563557,0.9089020286441638,0.8639600225369839,0.6977810441876028,0.4174068838308894,0.20534673190167874,0.13726489028213165
2,PBE,160,801,Multitask,AT,1.0,38.4466347694397,1.045114278793335,0.006766937486292793,0.004554697674604306,6.088105847201243e-6,0.0545277101990494,5.5816034746069425,0.4260170084971613,0.00040251250800674105,332.00760917753456,0.2474277936576022,0.22323477897090957,0.09192053091495997,1.0358019105898475,0.9480560414652183,0.9064087025801378,0.7503698270084694,0.3669639621894431,0.15189516010898543,0.09980407523510972
2,PBE,320,1600,Multitask,A,1.0,0.4604949951171875,0.07011079788208008,0.006550522330379986,0.00385079662512218,4.194471264216265e-5,0.10554765519517918,6.14543349427516,0.3602817320712799,0.0008509749358670291,461.465219653813,0.20090974069876952,0.17392052450031287,0.06879968555954655,1.1604970629067948,0.92538959386524,0.8892544729008861,0.7422189575399596,0.45213687911874295,0.18310432719069522,0.12174764890282132
2,PBE,320,1601,Multitask,AT,1.0,146.73066067695618,2.7707905769348145,0.0056389096989727,0.0033863847821615093,1.5321386572245133e-5,0.06101277645775029,5.363796026080859,0.32481849028357734,0.00044910011463957563,347.0190924837337,0.19286143983759355,0.16902863159015868,0.06857117486672404,0.9461262220173265,0.9564078481807934,0.9202430127607075,0.7832476129896224,0.446998703641273,0.17063984999853515,0.11261755485893417
2,PBE,5,30,Multitask,CA,1.0,0.0010199546813964844,0.006030082702636719,0.016396313399645975,0.007841187227381044,2.685793289613353e-6,0.1704286544014834,9.19302272870812,1.0519232577241668,0.00021466079384235582,587.8468871343364,0.8856565675760566,0.8194379904711611,0.4032315292429076,2.2337408640195275,0.4753653834969352,0.3872348903013561,0.2987803089550657,0.2143685763108469,-0.1275642340257229,-0.08471786833855799
2,PBE,5,31,Multitask,CAT,1.0,0.25522446632385254,0.03847217559814453,0.008716681316450061,0.0048943582303748335,4.6695735312820424e-6,0.10812233574446754,9.658403318897154,0.4154590639015682,0.0004967393486564624,817.0477085794423,0.7801545815092489,0.7286591673801761,0.3528948469360571,1.7800252992577161,0.9758526885466815,0.9406235940789627,0.8203575811948093,0.2008281308028624,-0.021128746374476315,-0.00877742946708464
2,PBE,10,60,Multitask,CA,1.0,0.0018360614776611328,0.004537105560302734,0.01588398592378548,0.008266472904152864,2.5844708165741886e-5,0.17917451968545242,16.79985882727233,1.0063999361814124,0.0011651250988803017,1414.610851715991,0.6941301935216003,0.6345704732450295,0.2952832520240638,2.1348741735116876,0.5360802277890462,0.4646781329715345,0.3574822438773148,0.38370306730657877,0.14112442504321332,0.09521943573667711
2,PBE,10,61,Multitask,CAT,1.0,0.5947086811065674,0.06416916847229004,0.00874525855259274,0.005267662282198176,4.248034052604585e-5,0.10612663699177477,13.199548111308584,0.5488890516457823,0.0019967294216881224,1306.230291167219,0.6177562177380935,0.5736363041759387,0.26179801880042486,1.7131802899192168,0.9559598903199104,0.9077942759542774,0.7666715659454892,0.34660741668335426,0.1780267629566695,0.12025862068965518
2,PBE,20,120,Multitask,CA,1.0,0.005142927169799805,0.006273031234741211,0.015037715275518374,0.0088231160295855,4.311299804958535e-6,0.12547144357603776,14.49222078152847,0.9139063580934905,0.00043802290632287183,661.1056642671361,0.5471455104863571,0.4903956579058765,0.25330559728841967,1.7785401490850037,0.6407786890401778,0.5751154903881407,0.4301347053898982,0.3807605836218733,0.26245568804382857,0.1783307210031348
2,PBE,20,121,Multitask,CAT,1.0,1.5627262592315674,0.12678241729736328,0.01006392569493193,0.005982276363244093,5.3684362747746794e-5,0.10746469621900323,11.785222825238233,0.7125354749738724,0.0008739420248808967,762.7336085307882,0.49628931800934406,0.4438779417151033,0.2311025719969671,1.5568386418396891,0.8656952595636466,0.8216320102424172,0.6425667409129372,0.2946169459857078,0.2510799666012363,0.16731974921630094
2,PBE,40,240,Multitask,CA,1.0,0.013551950454711914,0.009905099868774414,0.01181923215603542,0.007465710179476607,5.79841370712424e-5,0.1151345184877974,7.755627448228097,0.7100191724095211,0.005203323327913169,550.2248187967095,0.4272423008927583,0.3754714550202076,0.17195090920606576,1.5378158139438687,0.7812311466237252,0.7396257322235459,0.5702669612523567,0.30544387314512816,0.0036269885448100077,-0.0004702194357366771
2,PBE,40,241,Multitask,CAT,1.0,4.536130905151367,0.27849745750427246,0.008824726894623835,0.005797522218224121,8.38008614551175e-5,0.09362578195502927,7.170333841611421,0.6102419382242483,0.003243177359841561,761.9708179396268,0.39198854491773605,0.35040440514029203,0.16589491053166874,1.3468630977189886,0.9106285455846541,0.8943964937139678,0.7242321830878152,0.2748932073429694,0.043269343450619634,0.02797805642633229
2,PBE,80,480,Multitask,CA,1.0,0.04469490051269531,0.019746065139770508,0.010052184758815424,0.00663662754804861,9.652592496524576e-6,0.09376586852061654,11.01577805020954,0.6404907202083842,0.002288772257862613,1567.0931519205983,0.32897929904323525,0.29841312623065475,0.13241578471005638,1.368010598896045,0.8582351911904267,0.8071791634082404,0.6338672552302007,0.36129723499226474,0.13373092022383032,0.08989028213166145
2,PBE,80,481,Multitask,CAT,1.0,14.780229568481445,0.5845534801483154,0.008105218657205074,0.005404300429991183,3.850887875864883e-6,0.06680911882678711,10.556592083463745,0.5221888215165182,0.0031088686792747604,1650.2438725461914,0.305797425395757,0.2801376296373025,0.12907308688433658,1.0712105294595307,0.9234590747565823,0.8718900359752341,0.7112613283085999,0.3170200641923426,0.12194686959833592,0.08240595611285266
2,PBE,160,960,Multitask,CA,1.0,0.16155600547790527,0.036622047424316406,0.007616562889006408,0.0046144215420197915,4.16427843790302e-5,0.10268689550529626,5.665308937210717,0.490161086033983,0.0027829616021005006,387.0774681952848,0.2542117573829602,0.22433395231469033,0.09135814714098116,1.2710940498773478,0.9087362736038803,0.8693408153442347,0.7084790603650221,0.3961274921708568,0.15988962294553657,0.10760188087774294
2,PBE,160,961,Multitask,CAT,1.0,52.19755983352661,1.5230209827423096,0.005904946135778138,0.0036944193940676977,5.129422207536847e-6,0.05613842672639129,4.356449953841814,0.3739858772933482,0.0021109856941178857,255.0520432273578,0.240174571768968,0.2154758880880303,0.09075297648094383,1.0250897088891109,0.9551056910016279,0.9213747993373635,0.7768601527811266,0.33497209173923614,0.06599881346497524,0.04200626959247649
2,PBE,320,1920,Multitask,CA,1.0,0.6648259162902832,0.08349394798278809,0.006182393513367773,0.0037125701582258856,6.104771474689519e-6,0.12277895133243234,4.973234624422203,0.33616652744029196,0.0001238536918461275,455.48934207985525,0.1974428917732571,0.17139963472732717,0.06811696911306397,1.1509807155690381,0.9223381881574965,0.8921325543459405,0.751427872564478,0.451701523563335,0.18185407084053556,0.12315830721003135
2,PBE,320,1921,Multitask,CAT,1.0,209.89311718940735,3.345878839492798,0.005035050451742825,0.0029171932806503816,2.4464890197065477e-6,0.06897829685410814,4.00205999297896,0.27309980011811913,0.0014309630984162011,329.9570874066807,0.18868878560619484,0.16588909530495963,0.06793551260493683,0.937575708398166,0.9592845670001304,0.9367061952727855,0.8087974538236054,0.4164094870914017,0.06966681803533238,0.04596394984326019
2,PBE,5,30,Multitask,A,1.0,0.0010449886322021484,0.0036301612854003906,0.01804761995153413,0.011201976249630083,3.422467142319966e-5,0.18114737543353465,26.987771119330894,1.0869784270883336,0.0024728119312630433,2386.7119691445996,0.9008449051616217,0.8401178363779693,0.41501381555625244,2.2303097818292077,0.4447367071817932,0.3768651544318866,0.2928630912159071,0.26051958959083976,-0.015820466996748016,-0.011873040752351098
2,PBE,5,31,Multitask,AT,1.0,0.2565023899078369,0.03792071342468262,0.011481929507610903,0.008427602599172163,0.00034404076792131453,0.11087246177838099,26.54125362570418,0.562002838571745,0.023499681264508337,2075.659217193324,0.8143503528140215,0.7616015625806978,0.38405817779231016,1.7881464044116537,0.9556141240692612,0.9310531218249445,0.8081704638644892,0.20977661569635195,0.08116558755456596,0.05352664576802508
2,PBE,10,60,Multitask,A,1.0,0.001737833023071289,0.0044291019439697266,0.014978396793233692,0.009067947846439611,1.1934381505176311e-7,0.1276200572932354,12.864214823084945,0.7914451214388081,1.8896174460157895e-5,1078.475765909293,0.705638272694767,0.6481516411753633,0.3019682516952923,1.9570141214594672,0.6677574060407848,0.5544335143594542,0.4114425672337481,0.36261563647472983,0.13877296165001612,0.09231974921630094
2,PBE,10,61,Multitask,AT,1.0,0.6006624698638916,0.06071329116821289,0.009578411578387744,0.007006526329419695,2.4105895774623965e-5,0.11049037787736844,8.823934067661384,0.48908916594016316,0.0026678148245988984,696.1223340235478,0.6465845049020846,0.5999666379185238,0.2989903376358636,1.7272173474980155,0.9609990990866345,0.9202765214071285,0.7769777133984609,0.2692428338254845,0.00028015410306741275,0.001371473354231975
2,PBE,20,120,Multitask,A,1.0,0.005168914794921875,0.006190061569213867,0.01590369161208853,0.0099413863899138,2.6385036619548836e-5,0.12439233003108749,16.51130399654922,1.212463329233751,0.0010721101135948343,869.0452143100238,0.5606042456142983,0.505317484733997,0.2645795137751402,1.7618260135946096,0.6162278944038382,0.5481895534689875,0.40266470780612207,0.32297493653817017,0.2571961151964375,0.1743730407523511
2,PBE,20,121,Multitask,AT,1.0,1.564009428024292,0.12892627716064453,0.012886337213671972,0.008383441432526452,3.1575952992470686e-5,0.10541872165459523,14.076691444210464,0.855186523025754,0.007477344672591779,766.9516489821249,0.5222684458062541,0.46859481513422496,0.24759986209419463,1.576697794838235,0.7739024614016607,0.7225914378634513,0.541268675643235,0.24841379086047674,0.1643160577740017,0.11202978056426333
2,PBE,40,240,Multitask,A,1.0,0.01345682144165039,0.010009050369262695,0.013217910178656977,0.008311762038169078,2.1072169628305994e-5,0.12407475909965546,12.133238872194749,0.8694826433895713,0.005527483210101337,1152.8650186799034,0.4348302328575099,0.38276546522684496,0.17453355131404125,1.5855579336415007,0.7438687354008768,0.7072778033417061,0.5327259374502775,0.316929459601543,0.044771189171769255,0.02754702194357367
2,PBE,40,241,Multitask,AT,1.0,4.561302423477173,0.2690310478210449,0.01104886618963653,0.007553215257383415,4.096204014395616e-5,0.09155914567933429,12.47604559859549,0.7875607182993571,0.002338334859814486,1250.184394297448,0.4071485657681606,0.363726663770948,0.17106509632524883,1.370007512399343,0.8565434135902711,0.8394031286090582,0.6549497926054811,0.31790232122292117,0.12720790730378226,0.08217084639498433
2,PBE,80,480,Multitask,A,1.0,0.04681682586669922,0.01789999008178711,0.01064893978064547,0.00674301856086077,5.109668578320847e-6,0.0902821745488417,14.54924215318429,0.7101742738286678,0.0001291760477994383,2054.1266327057087,0.3333505030521266,0.30165049144543177,0.13372168189778816,1.369456938655663,0.8526628629160333,0.8019736043421092,0.625206956419909,0.296386568584233,0.12249289543843202,0.08315047021943574
2,PBE,80,481,Multitask,AT,1.0,14.78576111793518,0.6121025085449219,0.009450457421105531,0.006358908558047861,6.40816996131735e-5,0.05872001739703255,13.122361039293576,0.5577072386988735,0.0032900439591292555,2014.7984117003487,0.31625933799637845,0.288377727704313,0.13131005512914015,1.086472502662004,0.8979201679792047,0.8416101215889056,0.6702718597313819,0.3049161971574411,0.10101954120645709,0.06665360501567398
2,PBE,160,960,Multitask,A,1.0,0.16128110885620117,0.03791499137878418,0.00798864395779906,0.005001254638459047,9.546045375008472e-7,0.07840244023875027,6.716645469772281,0.5243801271574604,2.466605633874828e-5,381.35266586180364,0.2572786725892851,0.22723353170282937,0.09198852773694342,1.274967542418497,0.9134044815983533,0.8699309703574305,0.7042468781409881,0.4078773962032646,0.1958570152052266,0.1295846394984326
2,PBE,160,961,Multitask,AT,1.0,52.24645018577576,1.5532140731811523,0.006832905537330891,0.004386592183050261,4.346293329354767e-5,0.0547489765115643,5.484006084207815,0.4575464943059016,0.0011230400853452403,225.60946168133907,0.24612660437427075,0.22175994323109222,0.09146228742999707,1.0343171315369015,0.9467373656328532,0.9051798691040109,0.7484104833862315,0.3863948127952171,0.174628658482993,0.11665360501567398
2,PBE,320,1920,Multitask,A,1.0,0.6503839492797852,0.08573102951049805,0.0064687716032989905,0.00392172386509646,2.4704845047088253e-5,0.09336405487043434,6.087626640481982,0.3627551592927546,0.0011140660560337895,520.8408860757205,0.19901936376292356,0.17254769690390626,0.06829305236099824,1.1452046178322688,0.9321675118062931,0.8930850788196123,0.7477051196822259,0.4509888416884323,0.1829776169689157,0.1210423197492163
2,PBE,320,1921,Multitask,AT,1.0,209.98065066337585,3.420036554336548,0.005645858103791235,0.0034587302597168055,3.8050990020375985e-5,0.055900715684293924,5.451864758236635,0.31072247537309944,0.002149352717634578,418.3476776290595,0.191902711606879,0.168252937667773,0.06816068626284198,0.9443804025674675,0.9584145735268735,0.9231989148326959,0.78446240603541,0.45620794548160737,0.16408717370286818,0.1079153605015674
2,PBE,5,35,Multitask,CA,1.0,0.001188039779663086,0.00374603271484375,0.017254299559679873,0.009611873162337695,5.714353985700443e-5,0.1901686323142633,13.787961632174774,1.038839511345063,0.005284713826973327,1225.7157153124904,0.8778555862667308,0.8145479754991782,0.40204719596315835,2.212841731331063,0.4463448196296507,0.3869562009032537,0.30324761241376824,0.2637503762594693,-0.06370594439398822,-0.04075235109717868
2,PBE,5,36,Multitask,CAT,1.0,0.2837684154510498,0.04433250427246094,0.008677989675751476,0.0050345379865953405,1.8711843588661847e-5,0.10720472529117003,7.584214213820222,0.43205810770016934,0.0009858317505605286,634.77817687386,0.7801321320269513,0.7286403272725116,0.3528781159106065,1.780024980451936,0.9786992021424816,0.9464042933549754,0.8295664962193277,0.19048471681962104,-0.046594571236047225,-0.024216300940438872
2,PBE,10,70,Multitask,CA,1.0,0.0022661685943603516,0.004858970642089844,0.014737327171318832,0.007996051503052016,2.222961905484766e-5,0.13287110496778343,16.354121175865423,0.9364444915604773,0.001456060992022869,1573.5944128294595,0.6846213844462096,0.6273265654694952,0.294853064157358,1.9365788459191746,0.6346801092506824,0.5216805520028429,0.3915748229042552,0.36098450921289676,0.16373011455189992,0.11191222570532916
2,PBE,10,71,Multitask,CAT,1.0,0.7577190399169922,0.07274842262268066,0.008745831034381207,0.00539412858528702,2.594022265323473e-5,0.10625521933246311,13.016800742111158,0.5692225381374649,0.00136300417179496,1315.7510053487931,0.6177192822332837,0.573607061967219,0.2617671062378245,1.713155154010594,0.9570148809566044,0.9093841971393777,0.768670096440172,0.3460533525738011,0.17435326516860516,0.11904388714733542
2,PBE,20,140,Multitask,CA,1.0,0.006517887115478516,0.006824970245361328,0.014328371492698524,0.008495171094864586,2.428510334778408e-5,0.12537360926295935,12.716019176385661,1.0034870986072937,0.0009488306657544889,465.72430420645014,0.540985978870965,0.4847850731233567,0.24948963425217177,1.7418443340502234,0.6726739454224367,0.5933042766372204,0.4420867014855497,0.33774836944943637,0.22901517592945245,0.15380094043887146
2,PBE,20,141,Multitask,CAT,1.0,2.000138282775879,0.14957308769226074,0.0101153908604972,0.0058953156908453964,1.707712885321011e-5,0.10709026003450066,11.907043851037615,0.7042515017905252,0.0005000339369072689,757.5575038433708,0.4962170167897721,0.4438193231772224,0.23091514008590802,1.556829315464042,0.8642309163550695,0.8189081051923708,0.6399804073315831,0.29461133624666536,0.24972167696950165,0.16669278996865203
2,PBE,40,280,Multitask,CA,1.0,0.017145872116088867,0.011094093322753906,0.011706800491170394,0.007032188608653114,5.976757366729906e-5,0.11401979116920966,9.181064617485749,0.6958732966102161,0.004082941917553009,906.9480887558254,0.42269595590580805,0.3721987575060065,0.16980411056152125,1.5247869841737505,0.7877291333190629,0.7438062563024386,0.5711290724461414,0.295902557231218,-0.038966689127823514,-0.030564263322884012
2,PBE,40,281,Multitask,CAT,1.0,5.733010530471802,0.34026098251342773,0.008944048745791442,0.005692063339611862,6.397946881266071e-5,0.0937928601671924,7.775204545633221,0.6456288101934194,0.006807450899213154,865.5522453497152,0.39180027285985186,0.3502574711657479,0.16526414663556596,1.3467900160722073,0.908828801761487,0.8928772519688593,0.7210972332922344,0.27505857337227335,0.033912562622681865,0.021669278996865205
2,PBE,80,560,Multitask,CA,1.0,0.0572819709777832,0.020210981369018555,0.00967049118657679,0.005956459106603779,2.585942934969082e-6,0.09432358135308129,11.855067376780728,0.6175853244008966,0.00017089555821330683,1846.960550030461,0.32506891328390586,0.2949247725907186,0.13145785141273025,1.3597085418527879,0.8686918234318038,0.8206736263333057,0.6507176103814472,0.31112286833588954,0.10294399847654762,0.07021943573667712
2,PBE,80,561,Multitask,CAT,1.0,18.998239994049072,0.7026844024658203,0.008110063547363974,0.005428105511865415,1.6116515037466173e-5,0.06606005882640847,10.809559113800956,0.5069407182772581,0.0037481008550638347,1735.215685183037,0.305508246349564,0.279850493660227,0.12869174107328787,1.071128662666383,0.9232406058094469,0.8712927397750962,0.710751898966818,0.3128155852529667,0.11447133272785867,0.07656739811912226
2,PBE,160,1120,Multitask,CA,1.0,0.21386218070983887,0.04268789291381836,0.007373786119054858,0.004267695291296845,2.17312349457292e-5,0.09927399716837766,5.610830270506358,0.44076389746534106,0.0017086667799163292,357.5694296530987,0.25223088844038627,0.22254703261807784,0.09101983593459846,1.2644404588573517,0.9141306250418385,0.8755626202444449,0.7166299298335319,0.3830430325391323,0.13810315530425102,0.0914576802507837
2,PBE,160,1121,Multitask,CAT,1.0,68.47680306434631,1.7631256580352783,0.005920940556782467,0.0036544949169351687,3.103034265838217e-5,0.05640577200086829,4.503610044261777,0.3777287481258156,0.001221016011035665,231.840517092683,0.23983977506603277,0.21520661038630068,0.09050210746718104,1.0249472271489684,0.9545406623311978,0.9202283641721082,0.7750967435211125,0.34019800744163475,0.07302134298186505,0.047531347962382446
2,PBE,320,2240,Multitask,CA,1.0,0.8953700065612793,0.1036219596862793,0.006092466826448965,0.0034218577202969835,2.0630705233221265e-5,0.11701811083676507,5.307448989866412,0.363552193024122,0.0020920236090156974,496.0172091869622,0.19599731825902517,0.1700706578739083,0.06776764672456505,1.136153877250074,0.927195621309249,0.8986482465549249,0.7605192269716621,0.4442363844305037,0.16220190138575571,0.10920846394984327
2,PBE,320,2241,Multitask,CAT,1.0,324.692613363266,4.06998085975647,0.005046215382618078,0.0028120748361537048,3.6716487890851857e-7,0.06835655623999881,4.361808671410985,0.2857607888792587,3.746613429922312e-5,368.17486267925244,0.18835453722405285,0.16552480519269736,0.06765219152699514,0.9373638823218582,0.9597085766473293,0.9366994203005583,0.8094244437827215,0.4240041150063916,0.07949821287317259,0.05239028213166144
2,SCAN,5,5,Multitask,C,1.0,0.0003349781036376953,0.002836942672729492,0.019150643950303466,0.011313582275907591,0.00010585351255559469,0.22446971816824615,10.412457012865929,0.9980825535716582,0.005576882528501593,832.604885126423,1.092165196373753,1.019943000074107,0.47707722642361705,2.514613543326168,0.12446829153339423,0.23000902536168547,0.15292676971567237,0.1901934104389753,-0.062212887821170126,-0.03475705329153605
2,SCAN,5,6,Multitask,CT,1.0,0.0599980354309082,0.021434307098388672,0.008811437347602865,0.005313977070585176,2.5998953973971166e-8,0.10555176001971035,3.9509646888353878,0.45878419496225953,3.480668316539192e-5,313.62369607291953,0.7802623363288503,0.7287859054964096,0.35329680682359077,1.7800329272796027,0.9837912706766573,0.9520725647134881,0.8398726436722993,0.1789710654619476,-0.0715293850525884,-0.04247648902821317
2,SCAN,10,10,Multitask,C,1.0,0.00031495094299316406,0.0031070709228515625,0.01918231878156703,0.011611871123455549,0.0001206569809374218,0.22396674252334942,30.243027275454402,1.3791060649654048,0.005027278938790018,2978.633415160625,0.8577733223794596,0.7963345931246009,0.3331028978495026,2.414829801726918,0.215437256463064,0.3407748773776318,0.23764878794124153,0.36803886739208036,0.2077703395540972,0.1399294670846395
2,SCAN,10,11,Multitask,CT,1.0,0.09272360801696777,0.024895906448364258,0.008955770736767843,0.005397232886584477,3.031243320880672e-5,0.10557241623180635,14.068995910677199,0.6101935987913181,0.0015970077428444384,1381.5096580009363,0.6180273770330997,0.5738435923261341,0.26285684972159606,1.7132593207980775,0.957417346549423,0.9050824559898255,0.7636541767672428,0.35224992738096345,0.19662203732458325,0.132641065830721
2,SCAN,20,20,Multitask,C,1.0,0.0006120204925537109,0.0034699440002441406,0.021333937823415715,0.011797382792617547,0.0002024214629660244,0.2355490519710096,21.869784676836538,1.5922997749603285,0.014592922101449234,1258.8253979353387,0.6838193315394194,0.6131956051107483,0.30853902917791576,2.1927666825902543,0.15683880880360887,0.279462111150969,0.21033553784724443,0.307724944252493,0.25007873612046994,0.1664576802507837
2,SCAN,20,21,Multitask,CT,1.0,0.19368863105773926,0.03655886650085449,0.009966576643284245,0.005571176063019705,9.992806436961293e-5,0.10857447751892886,10.611109835285813,0.7325058508298146,0.002241016663360454,665.7772722469845,0.4967734232523993,0.44427214508060586,0.23198951354417788,1.5569116077292418,0.8711397898668543,0.8298698271486108,0.6521283377894584,0.2817130572294733,0.21428822547095186,0.1450626959247649
2,SCAN,40,40,Multitask,C,1.0,0.0017249584197998047,0.004639863967895508,0.018453218978416414,0.01225214924828014,0.00013930377703710167,0.1990402425373927,14.791614312778133,1.3241119333645082,0.003715222685521195,1393.758045756563,0.5319190895994541,0.4726940043737342,0.2082813336229087,1.8772050574152976,0.46729545950608065,0.4996932036225981,0.36226304231557543,0.32304174509245825,0.10991269445990684,0.07413793103448275
2,SCAN,40,41,Multitask,CT,1.0,0.5907163619995117,0.06600475311279297,0.008951218740036074,0.005926496596714785,6.716363791254697e-7,0.09486750492848964,6.828244591900841,0.6421088164799742,0.005142118584532201,675.0254698672076,0.3931541746765449,0.3510674929855924,0.17005176601371735,1.3475383634356122,0.910926080424641,0.8925976470339695,0.7216850363789058,0.2931216110891163,0.06060081153136261,0.039655172413793106
2,SCAN,80,80,Multitask,C,1.0,0.004672050476074219,0.0067081451416015625,0.016554849214481013,0.010453707877170442,6.303110557138222e-5,0.14384091038108887,20.474203921566822,1.1070728242894772,0.009979962235804803,3373.471968908798,0.4054751922101182,0.3694145364289524,0.15902962262062437,1.4952556046898053,0.6287464655674151,0.5974489116740448,0.44283125206200014,0.3213995206504469,0.10725434330413383,0.07182601880877743
2,SCAN,80,81,Multitask,CT,1.0,1.5301594734191895,0.13064169883728027,0.008406220011009475,0.005572032624132715,7.139417677260373e-7,0.07035845382346612,10.495232158102517,0.5909384612215091,0.0018965987091508314,1726.6195415866139,0.30791574772211777,0.2819210608301921,0.13434317249221042,1.0717164939909558,0.9194352542940254,0.8618134549851088,0.6989174634885008,0.30203004814996753,0.07514904930712214,0.04905956112852665
2,SCAN,160,160,Multitask,C,1.0,0.013672113418579102,0.01088094711303711,0.011257130087715653,0.007365622838630155,4.030275955929641e-5,0.10729987009236848,7.370477052258861,0.7230652196720262,0.002844108995444266,396.0430996725524,0.3090568287269038,0.27443120282448474,0.10600915534960577,1.4202036826800175,0.8129424658268882,0.7541642733010285,0.5838256191182434,0.400299620935242,0.14404535200539068,0.09698275862068965
2,SCAN,160,161,Multitask,CT,1.0,4.545868396759033,0.31920742988586426,0.006082536646443157,0.0040209321803655485,1.907411504607423e-5,0.05377366132541867,3.4398059799647838,0.4024475630814115,0.0014447329050573704,166.26414486442886,0.24339915255099193,0.2192405393754477,0.09725794671312975,1.0263013012751687,0.9523516496300101,0.9198200347649016,0.7735684554957669,0.3223401433056307,0.041939984765476224,0.02754702194357367
2,SCAN,320,320,Multitask,C,1.0,0.04609203338623047,0.02005600929260254,0.00909299977040135,0.005196526306382212,1.2302651418714602e-5,0.12674363705062466,7.0735378931037785,0.4856582769701139,0.001255383662131076,578.3457746899367,0.23475811706340757,0.20290163781738968,0.07312159690765317,1.280909697908781,0.8480176242365439,0.8110370523232329,0.6570266968450533,0.4719694003892324,0.13724072012421995,0.0933385579937304
2,SCAN,320,321,Multitask,CT,1.0,14.630302906036377,0.68560791015625,0.005376039917045976,0.0031242245520252485,1.2947415211322921e-5,0.0658510637967843,3.913455623665402,0.31017910764326095,0.00012330925566004405,309.20934719138484,0.19252751581007613,0.16944225259999576,0.07132000451407416,0.9395815611022846,0.9566010241155143,0.9338987932677228,0.8018613774008829,0.39409855325304394,0.057152169454779835,0.03746081504702194
2,SCAN,5,3,Multitask,A,1.0,0.0002760887145996094,0.0027408599853515625,0.01793662209234527,0.010446760904369627,1.153964001729315e-5,0.20964854764539723,12.334065821358038,1.0726327653523846,0.0014813767926721475,863.0143641096835,1.0546030363974714,0.9772427240339829,0.462627495296875,2.5026098998152446,0.26505165616106735,0.31273271800720925,0.21546901813750788,0.1795919103174333,-0.0451033457357982,-0.03326802507836991
2,SCAN,5,4,Multitask,AT,1.0,0.05616497993469238,0.02442765235900879,0.014137966879754058,0.008854129612941956,4.153911557166004e-5,0.13217232211221142,16.16243506914511,0.8125977091386825,0.0024233384176771474,1427.025475027562,0.9072069272651679,0.863248235995095,0.4526206249125329,1.8389340879537488,0.8324339677358957,0.759499472376264,0.5824932654551216,0.16741044045872905,0.02109285735212258,0.012147335423197491
2,SCAN,10,5,Multitask,A,1.0,0.0002620220184326172,0.0029449462890625,0.0180849706320266,0.010195981375474394,4.2556242773944574e-5,0.21381559823512594,27.039577067238525,1.283002444507583,0.0028037902339035758,2763.767577191275,0.8280914571634599,0.7609502209684152,0.32765449482546716,2.4118631465948956,0.2912275035777126,0.37075962270368373,0.2636296843721168,0.3582360751058117,0.17610706647525856,0.11728056426332288
2,SCAN,10,6,Multitask,AT,1.0,0.06698775291442871,0.021178722381591797,0.013210975932171177,0.00786171762436741,2.931817595655528e-6,0.13108402893693333,12.195134445319127,0.9497856556857229,0.00017103845653423371,1259.6273382008574,0.7288505752170302,0.6817177249799162,0.32097823875690434,1.7921756970496112,0.8268051421258025,0.7600330472159947,0.5769679164404105,0.25824901559776825,0.05787910526469985,0.03793103448275862
2,SCAN,20,10,Multitask,A,1.0,0.0004191398620605469,0.0031480789184570312,0.020250544703572494,0.011442424039309264,5.099133271847453e-5,0.2275766528284404,20.05340555622161,1.5787721223566564,0.0018608048533391537,1142.6453737999889,0.6580385151922982,0.585227059057,0.29616303084621504,2.1838768161901556,0.2075196872180419,0.30031437702212277,0.2237766350957968,0.3177336992797741,0.20402945829549116,0.1381269592476489
2,SCAN,20,11,Multitask,AT,1.0,0.12597155570983887,0.03337597846984863,0.015620148960226145,0.009615109566700478,4.394375856706795e-5,0.16920909181771365,15.433920199159,1.0651695704073476,0.0010352138341999523,1307.6511008545174,0.5813224486307305,0.5309009421752175,0.28455190466849595,1.6618784404390332,0.5523914951407052,0.5697249928909428,0.4264511393800908,0.29382983692555903,0.17195236281604312,0.11943573667711599
2,SCAN,40,20,Multitask,A,1.0,0.0010290145874023438,0.007071971893310547,0.017444671112083296,0.01097607468241485,5.8691899198000386e-5,0.15656000655253308,15.171513365734379,1.186596648474275,0.002445449458649441,1549.892409196363,0.5142742203777637,0.4567392185101543,0.20510507777922227,1.8706041349633493,0.522187668924255,0.500611120805704,0.37229488166143376,0.31189574190107044,0.08068438168341488,0.05387931034482758
