levels,lowest,high_level,low_level,method,datasets,S_shared,train_time,test_time,mae_error,median_ae_error,minimum_ae_error,maximum_ae_error,mae_relative,median_ae_relative,minimum_ae_relative,maximum_ae_relative,mae_std,median_ae_std,minimum_ae_std,maximum_ae_std,pearson_error,spearman_error,kendall_error,pearson_std,spearman_std,kendall_std
2,PBE,5,5,Multitask,C,1.0,4.489526033401489,1.8710589408874512,0.015959480081772906,0.009410551505277628,3.024310867222454e-5,0.10771728558853222,29.41911217354873,1.2057479961657966,0.0057950318032811325,3322.676220768153,1.1479299453369223,1.066173422570773,0.3402984958215585,2.405345611259412,0.39369972820282584,0.38181415345852987,0.26496865203761755,-0.09949646847073428,-0.18624974364984034,-0.1247257053291536
2,PBE,5,6,Multitask,CT,1.0,0.07000946998596191,0.02432394027709961,0.007284540906033381,0.004215132641328243,3.456212426905872e-5,0.049221371336398076,11.79321119702768,0.6719163920610305,0.0017357556913475138,1552.5681216190062,0.819038510637818,0.7594750800325323,0.2621310484627111,1.7045200280743142,0.9586650759446089,0.9153659947851053,0.7723746081504702,-0.08728064765790958,-0.21747026338147835,-0.14921630094043886
2,PBE,10,10,Multitask,C,1.0,0.00039315223693847656,0.0032978057861328125,0.015187269043366439,0.00984560345555454,2.570533833891873e-5,0.10227518359404221,20.495570038303157,1.3113253851321427,0.0027415319673187387,1713.5050140638555,0.9414750878843806,0.8783892613991571,0.2594317513219093,2.3285373418301583,0.46137685928051186,0.4328911903436557,0.3042319749216301,0.05401644640200152,-0.05144361761345326,-0.035501567398119126
2,PBE,10,11,Multitask,CT,1.0,0.14858555793762207,0.030683040618896484,0.006971664519253802,0.004189120127079685,3.470803482306939e-6,0.04668267435514145,9.032873148287592,0.5617399845749025,0.0009647501014269213,689.3925384288531,0.6744326676728049,0.6287561254422145,0.20767998213789457,1.6496515177240623,0.9517592456828313,0.9106795476518326,0.7623432601880877,0.08459648833816968,-0.06650016113438607,-0.046434169278996865
2,PBE,20,20,Multitask,C,1.0,0.0006580352783203125,0.004663944244384766,0.019483907605001266,0.013946361896177588,4.7009013903011104e-5,0.1203723110975499,28.296750183898773,1.75148512163396,0.0032115110246755266,2505.194046489975,0.7631990858818956,0.6577215511908072,0.22509427168779048,2.2073675872062606,0.3184134683060077,0.26558096270471393,0.17739028213166144,0.08270186345611574,0.09482136056016172,0.06442006269592476
2,PBE,20,21,Multitask,CT,1.0,0.22230172157287598,0.04127168655395508,0.008520316416662437,0.006039138418299705,0.00013290757504908803,0.05660674259604266,11.506707387465474,0.7736770683443667,0.008029567345707967,893.3081841208445,0.5521208157197157,0.4807893912419001,0.17972034373399592,1.5674757009247575,0.8988628365290822,0.8311542349046377,0.6517633228840125,0.06754027945312897,0.047687355345267045,0.032484326018808775
2,PBE,40,40,Multitask,C,1.0,0.0018699169158935547,0.0046651363372802734,0.015576987318857061,0.010931182840863269,0.00013660206895693824,0.10134485871641111,26.39098427204244,1.1000806670746401,0.011121023107544474,4149.097855395239,0.5621000915463638,0.4912263551750773,0.20439057327775875,2.0341406291451576,0.5695841749113463,0.5416287024287346,0.3971003134796238,0.2089826585075769,0.04764194474555416,0.03091692789968652
2,PBE,40,41,Multitask,CT,1.0,0.5920994281768799,0.07668447494506836,0.007259021382100497,0.005025298065573838,2.6248279409887137e-5,0.04669579691693026,12.693771412848003,0.5158802526653872,0.0011182411391357163,2287.852287094039,0.4154709494756679,0.3622946022155101,0.1654982874312054,1.4540419243999747,0.9165517529320122,0.8664939354876513,0.7036050156739811,0.18361937721903432,0.02153377962675417,0.014380877742946708
2,PBE,80,80,Multitask,C,1.0,0.00481414794921875,0.006816864013671875,0.013387089875759432,0.009356136542114528,0.0001414567742974008,0.09098906768538055,25.17813731385446,0.8973270532365234,0.016584197443697955,3439.438406013178,0.41717800691846874,0.35070445353760993,0.1588459640029132,1.6080100759583706,0.6915376894554978,0.6280011279407025,0.46199059561128525,0.46562060474962375,0.14936058945888142,0.10078369905956112
2,PBE,80,81,Multitask,CT,1.0,1.6631720066070557,0.15174531936645508,0.006366100155899368,0.0045179723692545665,9.609706592218596e-6,0.03580597698178869,14.002257272350693,0.45099822464204464,0.0007361150223944137,2283.2137602985395,0.3169238989672872,0.2693960385020442,0.13418091508148824,1.1580095133923174,0.9367825195147964,0.8646819060733015,0.7094435736677116,0.3386167695338013,0.06636869012392699,0.04329937304075235
2,PBE,160,160,Multitask,C,1.0,0.013581991195678711,0.01093912124633789,0.01041251724464632,0.007454829991703866,4.134162505933228e-6,0.05319311813593645,21.73742329072259,0.8180766158924553,0.0025698172034025295,2502.6161160192805,0.3187642398523953,0.27516874468291397,0.10857942600395919,1.3530254539710647,0.8346026575915254,0.7505273488998916,0.5653213166144201,0.19603602533657752,0.1097852518090997,0.07382445141065831
2,PBE,160,161,Multitask,CT,1.0,4.679576396942139,0.34177660942077637,0.00554566476589424,0.00392501339319082,1.0476352336679414e-5,0.02880246194822205,7.419815838003009,0.4121256621655449,0.0015568806802403973,987.4577370963488,0.2498645009050239,0.2184752135270025,0.0992215836884092,0.9759783044173705,0.957325233873862,0.9086276477309349,0.7597962382445141,0.12535204228397256,0.014587056514223772,0.009404388714733543
2,PBE,320,320,Multitask,C,1.0,0.04952812194824219,0.02027106285095215,0.008154662535324155,0.006050181992073711,9.621281304425522e-6,0.044583437077755944,28.597304513816606,0.5875376793729388,0.0002630475673727198,5389.548977872717,0.23398770637315444,0.2032466345063384,0.0814717833929972,1.2384946756295085,0.8964239614843398,0.843828553013213,0.6688871473354232,0.23413611661938968,0.15685407084053554,0.10736677115987461
2,PBE,320,321,Multitask,CT,1.0,14.852380990982056,0.715834379196167,0.004812081717209922,0.0036956390190192303,7.860558390096473e-6,0.027788450548343203,16.825805786915634,0.3525335369658961,0.0001430793465656205,3442.0272110797086,0.19134077302327174,0.17000535210848539,0.07710690654351883,0.9039883473984276,0.9643696841580396,0.9278714880028125,0.7896551724137931,0.12178085316390898,0.026584610201271498,0.019122257053291535
2,PBE,5,3,Multitask,A,1.0,0.0003459453582763672,0.002972126007080078,0.01517645060661101,0.00830571555744436,4.6635074249685993e-7,0.1100717121556462,27.543475821720573,1.0942256896272544,3.125730000625119e-5,4273.071391815756,1.1213467868797848,1.0255140533903924,0.3344979496091881,2.397340620270727,0.43315841786787396,0.41107286203966836,0.2898510971786834,-0.07108998610328733,-0.12130745905721736,-0.07601880877742946
2,PBE,5,4,Multitask,AT,1.0,0.06701254844665527,0.03186988830566406,0.010626133084279867,0.0070581005831846285,6.517706142830583e-5,0.06643480028356351,29.642890511319422,0.6847598308098748,0.013447902976194078,3901.0495132536525,0.9245061469496427,0.8689389970051157,0.32041431973677553,1.7570876941975937,0.8803329038402278,0.8037489379779099,0.6278996865203762,-0.10639552916821665,-0.2482992997978496,-0.16418495297805644
2,PBE,10,5,Multitask,A,1.0,0.0002560615539550781,0.0052759647369384766,0.01494199503650977,0.009166755786201547,0.00010571285284291998,0.1014479698541456,35.220766172032256,1.0375555743338496,0.008155155572578513,3923.623913280449,0.9158091754208995,0.8476356809837411,0.25803515074812394,2.3097758574658305,0.48775826303938663,0.45413089971581755,0.32660658307210033,0.04628790794044857,-0.0126398939442768,-0.009992163009404389
2,PBE,10,6,Multitask,AT,1.0,0.0868062973022461,0.030975818634033203,0.010072813597944631,0.006895144688450351,0.0001276468240035229,0.0651628607428775,21.04624093550332,0.7550374204573518,0.008199110231983078,2539.295652845121,0.7859072846175491,0.7433448533149162,0.24901528299971884,1.70711708109984,0.8410232449393471,0.7430715876131603,0.5682601880877743,0.008987006015933828,-0.1527740749421381,-0.1094435736677116
2,PBE,20,10,Multitask,A,1.0,0.00044608116149902344,0.0032329559326171875,0.019168945224036435,0.014529949089461352,4.8482924162188915e-5,0.11696804967595442,25.04615387638792,1.693815603923147,0.00487250206381527,1999.4302593276118,0.7398971948769079,0.6400669409787403,0.22283441935750264,2.189849654800583,0.3142351110152141,0.25847896463832654,0.17206112852664576,0.06306300174335573,0.05637249875487065,0.03742163009404389
2,PBE,20,11,Multitask,AT,1.0,0.1649339199066162,0.03897571563720703,0.013237606891012957,0.009705210612700564,2.3269630740932815e-5,0.09029341014324047,14.693775771968864,1.162198690225679,0.002617276420208265,1665.2658333180534,0.6489548046850727,0.5845865422088843,0.2145710531193187,1.6398674952664734,0.7080116485902268,0.6118170099317376,0.43824451410658305,-0.04734902124099578,-0.05551995136671257,-0.03510971786833856
