"levels","lowest","high_level","low_level","method","datasets","task_fractions","train_time","test_time","mae_error","median_ae_error","minimum_ae_error","maximum_ae_error","mae_relative","median_ae_relative","minimum_ae_relative","maximum_ae_relative","mae_std","median_ae_std","minimum_ae_std","maximum_ae_std","pearson_error","spearman_error","kendall_error","pearson_std","spearman_std","kendall_std"
2,"PBE0",5,6,"Delta","CT",1,3.12678003311157,1.51525282859802,0.159921246487175,0.124288717273004,2.8355208075273E-05,1.70995616723017,0.0169892562475602,0.0133353755957886,3.23218431508678E-06,0.170746298852759,1.09515235953727,1.03126298125239,0.136498949923416,2.39722204063529,0.973369561871156,0.952537134151701,0.848471786833856,0.0178791584592414,0.221696745085401,0.15019592476489
2,"PBE0",10,11,"Delta","CT",1,0.000616788864135742,0.0103390216827393,0.125306909846379,0.0786340281980477,0.000924088574285876,1.72585500667558,0.0130361031125755,0.00855077567508647,0.000112525098505868,0.172333864688295,0.652151624739491,0.606691959589645,0.136395719960211,1.48736367301947,0.977755811252529,0.961417103682653,0.874568965517241,-0.00911782226598033,-0.0225522221896698,-0.0189263322884013
2,"PBE0",20,21,"Delta","CT",1,0.00121498107910156,0.0111980438232422,0.191585244323331,0.136763580002673,0.000216800122483637,1.69808987657891,0.0203641891233401,0.0147009450257046,2.71752082081861E-05,0.169561399936259,0.515050572941121,0.47948504895807,0.136025842286213,1.23776959459361,0.965604720718758,0.939064102188498,0.817241379310345,0.0670844807083591,0.150762824832274,0.0990595611285267
2,"PBE0",40,41,"Delta","CT",1,0.00243091583251953,0.012869119644165,0.141133458581353,0.0965376394724449,6.36189851411784E-05,1.71059262067853,0.0147144921750911,0.0101876638636799,7.24553540983774E-06,0.170809851400352,0.374815783500168,0.359774117025639,0.119432404097226,0.923325819384283,0.974960428231428,0.957926713151496,0.859561128526646,0.0394475090703091,0.0385418802917997,0.0265282131661442
2,"PBE0",80,81,"Delta","CT",1,0.00347995758056641,0.0363471508026123,0.198202136276414,0.123308038003012,0.000246093739633246,1.72792152254387,0.0212360420555002,0.0134162331941412,2.61494910737253E-05,0.172540214969543,0.280814289277482,0.265967603559352,0.110125912118933,0.677020923577778,0.960764264501499,0.938833753259309,0.812656739811912,0.38455854154134,0.389784812351683,0.270101880877743
2,"PBE0",160,161,"Delta","CT",1,0.0102949142456055,0.0184180736541748,0.157462983023272,0.0957548274714322,0.000376714350859217,1.7114880196639,0.0166927907035751,0.0102965483262165,4.11451219839791E-05,0.170899260746439,0.205416416939076,0.196367548985947,0.0842366996746839,0.631129670310808,0.970775889720219,0.949650265139308,0.841222570532915,0.304053508200576,0.331633975917734,0.228526645768025
2,"PBE0",320,321,"Delta","CT",1,0.0292198657989502,0.0345699787139893,0.151855169075689,0.0745758249753292,0.000597463587720726,1.61769794120376,0.0159315308484393,0.00819248560748959,7.15976274895932E-05,0.16153392783728,0.152203992978259,0.138150836180017,0.061782772133876,0.6045097625677,0.970671531696289,0.946501552749539,0.838753918495298,0.27477855153214,0.337271848357894,0.231112852664577
2,"PBE0",5,6,"Delta","CAT",1,0.000303983688354492,0.0217940807342529,0.159921246487175,0.124288717273004,2.8355208075273E-05,1.70995616723017,0.0169892562475602,0.0133353755957886,3.23218431508678E-06,0.170746298852759,1.09515235953727,1.03126298125239,0.136498949923416,2.39722204063529,0.973369561871156,0.952537134151701,0.848471786833856,0.0178791584592414,0.221696745085401,0.15019592476489
2,"PBE0",10,11,"Delta","CAT",1,0.000288009643554687,0.00705313682556152,0.125306909846379,0.0786340281980477,0.000924088574285876,1.72585500667558,0.0130361031125755,0.00855077567508647,0.000112525098505868,0.172333864688295,0.652151624739491,0.606691959589645,0.136395719960211,1.48736367301947,0.977755811252529,0.961417103682653,0.874568965517241,-0.00911782226598033,-0.0225522221896698,-0.0189263322884013
2,"PBE0",20,21,"Delta","CAT",1,0.000690937042236328,0.00754308700561523,0.191585244323331,0.136763580002673,0.000216800122483637,1.69808987657891,0.0203641891233401,0.0147009450257046,2.71752082081861E-05,0.169561399936259,0.515050572941121,0.47948504895807,0.136025842286213,1.23776959459361,0.965604720718758,0.939064102188498,0.817241379310345,0.0670844807083591,0.150762824832274,0.0990595611285267
