"levels","lowest","high_level","low_level","method","datasets","task_fractions","train_time","test_time","mae_error","median_ae_error","minimum_ae_error","maximum_ae_error","mae_relative","median_ae_relative","minimum_ae_relative","maximum_ae_relative","mae_std","median_ae_std","minimum_ae_std","maximum_ae_std","pearson_error","spearman_error","kendall_error","pearson_std","spearman_std","kendall_std"
2,"PBE0",80,81,"Delta","CAT",1,0.00348210334777832,0.0117371082305908,0.140136681777508,0.0935780763173426,0.00040625688977966,1.58902050203606,0.0145866692236909,0.0104119180834591,4.26034581463541E-05,0.130417892874115,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.968847846005371,0.963865980136525,0.861794670846395,0.191022019590168,0.224781003720739,0.14980407523511
2,"PBE0",160,161,"Delta","CAT",1,0.0114939212799072,0.017808198928833,0.140702013595231,0.0938830882847253,9.26886848290065E-05,1.68181929366764,0.0146858127900263,0.0102953417187531,1.05385358711313E-05,0.118226649260374,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.969142122627771,0.966560952743679,0.866888714733542,0.18663092557322,0.266707438549205,0.182641065830721
2,"PBE0",320,321,"Delta","CAT",1,0.0272190570831299,0.0297799110412598,0.136527242936102,0.078688004903698,0.000494954052477237,1.72306798212466,0.0143341516173143,0.00874262296030533,4.8125780848907E-05,0.13245574441505,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.964593427824329,0.959706881903144,0.860971786833856,0.207490673148931,0.27391197667946,0.18507053291536
2,"PBE0",5,6,"Delta","CAT",1,0.00015711784362793,0.00694894790649414,0.152134232333706,0.114974405182325,0.000621917353636703,1.5856893285627,0.0159318369068102,0.0123525743653881,6.14186606739098E-05,0.128324873969421,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.966203339544987,0.961432484692233,0.853173981191222,-0.0591488824370831,-0.0422238010136818,-0.0285266457680251
2,"PBE0",10,11,"Delta","CAT",1,0.000300884246826172,0.00736117362976074,0.271664001702859,0.208834041520471,0.00159470449882929,1.51009123204877,0.0290787212833484,0.0221233730308833,0.000161969373856842,0.115241133032317,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.925826926333416,0.900771980195119,0.736050156739812,0.0781510441908744,0.122911478627721,0.0830721003134796
2,"PBE0",20,21,"Delta","CAT",1,0.000741958618164063,0.00795507431030273,0.188650753307724,0.137814486814531,0.000181797225484198,1.60194053491866,0.0200753037746649,0.0147702586965654,1.95833767030697E-05,0.112611421732942,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.957167171037663,0.94579878709753,0.815634796238244,0.153291930134326,0.124296868133478,0.0856974921630094
2,"PBE0",40,41,"Delta","CAT",1,0.00151801109313965,0.00914788246154785,0.157467695919295,0.114722014929435,0.000141390326695981,1.5700072762859,0.0163981911137373,0.0124932455663073,1.38812728458211E-05,0.133249926843304,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.963247888189209,0.958575279055459,0.851841692789969,0.136136407150824,0.197125216066563,0.132915360501567
2,"PBE0",80,81,"Delta","CAT",1,0.00345396995544434,0.0120079517364502,0.140136681777508,0.0935780763173426,0.00040625688977966,1.58902050203606,0.0145866692236909,0.0104119180834591,4.26034581463541E-05,0.130417892874115,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.968847846005371,0.963865980136525,0.861794670846395,0.191022019590168,0.224781003720739,0.14980407523511
2,"PBE0",160,161,"Delta","CAT",1,0.0114350318908691,0.0179059505462646,0.140702013595231,0.0938830882847253,9.26886848290065E-05,1.68181929366764,0.0146858127900263,0.0102953417187531,1.05385358711313E-05,0.118226649260374,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.969142122627771,0.966560952743679,0.866888714733542,0.18663092557322,0.266707438549205,0.182641065830721
2,"PBE0",320,321,"Delta","CAT",1,0.0272939205169678,0.02972412109375,0.136527242936102,0.078688004903698,0.000494954052477237,1.72306798212466,0.0143341516173143,0.00874262296030533,4.8125780848907E-05,0.13245574441505,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.964593427824329,0.959706881903144,0.860971786833856,0.207490673148931,0.27391197667946,0.18507053291536
2,"PBE0",5,6,"Delta","CAT",1,0.000162839889526367,0.00687098503112793,0.152134232333706,0.114974405182325,0.000621917353636703,1.5856893285627,0.0159318369068102,0.0123525743653881,6.14186606739098E-05,0.128324873969421,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.966203339544987,0.961432484692233,0.853173981191222,-0.0591488824370831,-0.0422238010136818,-0.0285266457680251
2,"PBE0",10,11,"Delta","CAT",1,0.000309944152832031,0.00736403465270996,0.271664001702859,0.208834041520471,0.00159470449882929,1.51009123204877,0.0290787212833484,0.0221233730308833,0.000161969373856842,0.115241133032317,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.925826926333416,0.900771980195119,0.736050156739812,0.0781510441908744,0.122911478627721,0.0830721003134796
2,"PBE0",20,21,"Delta","CAT",1,0.000738143920898438,0.00795102119445801,0.188650753307724,0.137814486814531,0.000181797225484198,1.60194053491866,0.0200753037746649,0.0147702586965654,1.95833767030697E-05,0.112611421732942,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.957167171037663,0.94579878709753,0.815634796238244,0.153291930134326,0.124296868133478,0.0856974921630094
2,"PBE0",40,41,"Delta","CAT",1,0.00160694122314453,0.00914192199707031,0.157467695919295,0.114722014929435,0.000141390326695981,1.5700072762859,0.0163981911137373,0.0124932455663073,1.38812728458211E-05,0.133249926843304,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.963247888189209,0.958575279055459,0.851841692789969,0.136136407150824,0.197125216066563,0.132915360501567
2,"PBE0",80,81,"Delta","CAT",1,0.00337386131286621,0.0120911598205566,0.140136681777508,0.0935780763173426,0.00040625688977966,1.58902050203606,0.0145866692236909,0.0104119180834591,4.26034581463541E-05,0.130417892874115,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.968847846005371,0.963865980136525,0.861794670846395,0.191022019590168,0.224781003720739,0.14980407523511
2,"PBE0",160,161,"Delta","CAT",1,0.0114760398864746,0.0178859233856201,0.140702013595231,0.0938830882847253,9.26886848290065E-05,1.68181929366764,0.0146858127900263,0.0102953417187531,1.05385358711313E-05,0.118226649260374,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.969142122627771,0.966560952743679,0.866888714733542,0.18663092557322,0.266707438549205,0.182641065830721
2,"PBE0",320,321,"Delta","CAT",1,0.0270791053771973,0.0312380790710449,0.136527242936102,0.078688004903698,0.000494954052477237,1.72306798212466,0.0143341516173143,0.00874262296030533,4.8125780848907E-05,0.13245574441505,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.964593427824329,0.959706881903144,0.860971786833856,0.207490673148931,0.27391197667946,0.18507053291536
2,"PBE0",5,6,"Delta","CAT",1,0.000240802764892578,0.00696110725402832,0.152134232333706,0.114974405182325,0.000621917353636703,1.5856893285627,0.0159318369068102,0.0123525743653881,6.14186606739098E-05,0.128324873969421,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.966203339544987,0.961432484692233,0.853173981191222,-0.0591488824370831,-0.0422238010136818,-0.0285266457680251
2,"PBE0",10,11,"Delta","CAT",1,0.000380039215087891,0.00732612609863281,0.271664001702859,0.208834041520471,0.00159470449882929,1.51009123204877,0.0290787212833484,0.0221233730308833,0.000161969373856842,0.115241133032317,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.925826926333416,0.900771980195119,0.736050156739812,0.0781510441908744,0.122911478627721,0.0830721003134796
2,"PBE0",20,21,"Delta","CAT",1,0.000785112380981445,0.0080568790435791,0.188650753307724,0.137814486814531,0.000181797225484198,1.60194053491866,0.0200753037746649,0.0147702586965654,1.95833767030697E-05,0.112611421732942,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.957167171037663,0.94579878709753,0.815634796238244,0.153291930134326,0.124296868133478,0.0856974921630094
2,"PBE0",40,41,"Delta","CAT",1,0.00157618522644043,0.0096588134765625,0.157467695919295,0.114722014929435,0.000141390326695981,1.5700072762859,0.0163981911137373,0.0124932455663073,1.38812728458211E-05,0.133249926843304,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.963247888189209,0.958575279055459,0.851841692789969,0.136136407150824,0.197125216066563,0.132915360501567
2,"PBE0",80,81,"Delta","CAT",1,0.00329709053039551,0.0120959281921387,0.140136681777508,0.0935780763173426,0.00040625688977966,1.58902050203606,0.0145866692236909,0.0104119180834591,4.26034581463541E-05,0.130417892874115,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.968847846005371,0.963865980136525,0.861794670846395,0.191022019590168,0.224781003720739,0.14980407523511
2,"PBE0",160,161,"Delta","CAT",1,0.0117301940917969,0.0180468559265137,0.140702013595231,0.0938830882847253,9.26886848290065E-05,1.68181929366764,0.0146858127900263,0.0102953417187531,1.05385358711313E-05,0.118226649260374,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.969142122627771,0.966560952743679,0.866888714733542,0.18663092557322,0.266707438549205,0.182641065830721
2,"PBE0",320,321,"Delta","CAT",1,0.0270941257476807,0.0296120643615723,0.136527242936102,0.078688004903698,0.000494954052477237,1.72306798212466,0.0143341516173143,0.00874262296030533,4.8125780848907E-05,0.13245574441505,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.964593427824329,0.959706881903144,0.860971786833856,0.207490673148931,0.27391197667946,0.18507053291536
2,"PBE",5,6,"Delta","CT",1,0.000172853469848633,0.00689005851745606,0.264472785639044,0.222671480273307,0.000669030800656029,1.57372482005422,0.0281506026507586,0.0241387433280538,6.01378799633934E-05,0.110627945007785,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.932672446061509,0.92457555737849,0.768965517241379,0.135070829275634,0.15760737409545,0.103644200626959
2,"PBE",10,11,"Delta","CT",1,0.000313997268676758,0.00720787048339844,0.345747761046809,0.339601463454599,0.000197687997281593,1.57836101037672,0.0374900983284236,0.0352491221351626,2.18394185680217E-05,0.110953854723072,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.915467609297056,0.890970248732898,0.722492163009404,0.111552997652018,0.181121275598395,0.124216300940439
2,"PBE",20,21,"Delta","CT",1,0.000756025314331055,0.00777506828308106,0.230886796953432,0.194042823237634,0.000630619259290921,1.71810786052648,0.0245836203748773,0.0199848880916933,6.65052321420028E-05,0.120777622294359,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.942099487077026,0.931874578853309,0.785384012539185,0.0357377229937409,0.0787756716374183,0.0496865203761756
2,"PBE",40,41,"Delta","CT",1,0.00160598754882813,0.00915002822875977,0.218439683668813,0.183973001398695,0.000931418772626313,1.69030614545247,0.0229496940981597,0.0192763644702268,0.000107478417667517,0.128857690485321,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.941983617938227,0.934026089121964,0.791457680250784,0.247534220364435,0.336369495795857,0.227390282131661
2,"PBE",80,81,"Delta","CT",1,0.00349807739257812,0.0150728225708008,0.183232103306525,0.135123351977211,0.000833714152121467,1.54828645873571,0.0193241105436197,0.0142327208850408,0.0000868279024773998,0.141087098050014,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.959067468313013,0.949180045703571,0.822217868338558,0.214347712879518,0.272522925028565,0.182445141065831
2,"PBE",160,161,"Delta","CT",1,0.0115480422973633,0.0178458690643311,0.16872790261711,0.121616664056226,0.000551208597448005,1.67497912490642,0.0176426617478416,0.0130326520590247,5.75423166957217E-05,0.128715171549457,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.961826969733952,0.956464052383324,0.838166144200627,0.188789884191249,0.247078340608795,0.167868338557994
2,"PBE",320,321,"Delta","CT",1,0.0272040367126465,0.0296158790588379,0.169593634956454,0.120663940831861,0.0012127460838639,1.7949410648868,0.0178779911787502,0.0130644304031423,0.000131099448623367,0.126178756850052,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.957728456608097,0.950484868016289,0.831818181818182,0.224435384276264,0.313070195998008,0.210305642633229
2,"PBE",5,6,"Delta","CAT",1,0.000168800354003906,0.0069880485534668,0.264472785639044,0.222671480273307,0.000669030800656029,1.57372482005422,0.0281506026507586,0.0241387433280538,6.01378799633934E-05,0.110627945007785,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.932672446061509,0.92457555737849,0.768965517241379,0.135070829275634,0.15760737409545,0.103644200626959
2,"PBE",10,11,"Delta","CAT",1,0.000322103500366211,0.00661897659301758,0.345747761046809,0.339601463454599,0.000197687997281593,1.57836101037672,0.0374900983284236,0.0352491221351626,2.18394185680217E-05,0.110953854723072,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.915467609297056,0.890970248732898,0.722492163009404,0.111552997652018,0.181121275598395,0.124216300940439
2,"PBE",20,21,"Delta","CAT",1,0.000745058059692383,0.00761890411376953,0.230886796953432,0.194042823237634,0.000630619259290921,1.71810786052648,0.0245836203748773,0.0199848880916933,6.65052321420028E-05,0.120777622294359,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.942099487077026,0.931874578853309,0.785384012539185,0.0357377229937409,0.0787756716374183,0.0496865203761756
2,"PBE",40,41,"Delta","CAT",1,0.00153589248657227,0.00915908813476563,0.218439683668813,0.183973001398695,0.000931418772626313,1.69030614545247,0.0229496940981597,0.0192763644702268,0.000107478417667517,0.128857690485321,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.941983617938227,0.934026089121964,0.791457680250784,0.247534220364435,0.336369495795857,0.227390282131661
2,"PBE",80,81,"Delta","CAT",1,0.00340008735656738,0.01192307472229,0.183232103306525,0.135123351977211,0.000833714152121467,1.54828645873571,0.0193241105436197,0.0142327208850408,0.0000868279024773998,0.141087098050014,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.959067468313013,0.949180045703571,0.822217868338558,0.214347712879518,0.272522925028565,0.182445141065831
2,"PBE",160,161,"Delta","CAT",1,0.0113840103149414,0.0179250240325928,0.16872790261711,0.121616664056226,0.000551208597448005,1.67497912490642,0.0176426617478416,0.0130326520590247,5.75423166957217E-05,0.128715171549457,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.961826969733952,0.956464052383324,0.838166144200627,0.188789884191249,0.247078340608795,0.167868338557994
2,"PBE",320,321,"Delta","CAT",1,0.0273218154907227,0.0298540592193604,0.169593634956454,0.120663940831861,0.0012127460838639,1.7949410648868,0.0178779911787502,0.0130644304031423,0.000131099448623367,0.126178756850052,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.957728456608097,0.950484868016289,0.831818181818182,0.224435384276264,0.313070195998008,0.210305642633229
2,"PBE",5,6,"Delta","CAT",1,0.000162839889526367,0.00697517395019531,0.264472785639044,0.222671480273307,0.000669030800656029,1.57372482005422,0.0281506026507586,0.0241387433280538,6.01378799633934E-05,0.110627945007785,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.932672446061509,0.92457555737849,0.768965517241379,0.135070829275634,0.15760737409545,0.103644200626959
2,"PBE",10,11,"Delta","CAT",1,0.000303030014038086,0.00696182250976563,0.345747761046809,0.339601463454599,0.000197687997281593,1.57836101037672,0.0374900983284236,0.0352491221351626,2.18394185680217E-05,0.110953854723072,0.74239780185253,0.676587768162654,0.141392588757351,1.76027213529488,0.915467609297056,0.890970248732898,0.722492163009404,0.111552997652018,0.181121275598395,0.124216300940439
2,"PBE",20,21,"Delta","CAT",1,0.000713825225830078,0.00772500038146973,0.230886796953432,0.194042823237634,0.000630619259290921,1.71810786052648,0.0245836203748773,0.0199848880916933,6.65052321420028E-05,0.120777622294359,0.533824420519837,0.499397774435969,0.138414001702753,1.49970950211809,0.942099487077026,0.931874578853309,0.785384012539185,0.0357377229937409,0.0787756716374183,0.0496865203761756
2,"PBE",40,41,"Delta","CAT",1,0.00150585174560547,0.0091400146484375,0.218439683668813,0.183973001398695,0.000931418772626313,1.69030614545247,0.0229496940981597,0.0192763644702268,0.000107478417667517,0.128857690485321,0.39504846128087,0.37049967072724,0.125318737960582,1.31317896440468,0.941983617938227,0.934026089121964,0.791457680250784,0.247534220364435,0.336369495795857,0.227390282131661
2,"PBE",80,81,"Delta","CAT",1,0.00341701507568359,0.0119259357452393,0.183232103306525,0.135123351977211,0.000833714152121467,1.54828645873571,0.0193241105436197,0.0142327208850408,0.0000868279024773998,0.141087098050014,0.28229160901277,0.26280553856067,0.110310689298273,1.03161623092896,0.959067468313013,0.949180045703571,0.822217868338558,0.214347712879518,0.272522925028565,0.182445141065831
2,"PBE",160,161,"Delta","CAT",1,0.0114119052886963,0.0179939270019531,0.16872790261711,0.121616664056226,0.000551208597448005,1.67497912490642,0.0176426617478416,0.0130326520590247,5.75423166957217E-05,0.128715171549457,0.214772246209389,0.197606862189218,0.078726909079169,0.853789446362853,0.961826969733952,0.956464052383324,0.838166144200627,0.188789884191249,0.247078340608795,0.167868338557994
2,"PBE",320,321,"Delta","CAT",1,0.0272760391235352,0.0297980308532715,0.169593634956454,0.120663940831861,0.0012127460838639,1.7949410648868,0.0178779911787502,0.0130644304031423,0.000131099448623367,0.126178756850052,0.158429976385785,0.143710141264332,0.0695634363537986,0.678544011689622,0.957728456608097,0.950484868016289,0.831818181818182,0.224435384276264,0.313070195998008,0.210305642633229
2,"PBE",5,6,"Delta","CAT",1,0.000160932540893555,0.00690698623657227,0.264472785639044,0.222671480273307,0.000669030800656029,1.57372482005422,0.0281506026507586,0.0241387433280538,6.01378799633934E-05,0.110627945007785,0.863022151960056,0.81709898580054,0.144144581337792,1.87345375409326,0.932672446061509,0.92457555737849,0.768965517241379,0.135070829275634,0.15760737409545,0.103644200626959
