"levels","lowest","high_level","low_level","method","datasets","task_fractions","train_time","test_time","mae_error","median_ae_error","minimum_ae_error","maximum_ae_error","mae_relative","median_ae_relative","minimum_ae_relative","maximum_ae_relative","mae_std","median_ae_std","minimum_ae_std","maximum_ae_std","pearson_error","spearman_error","kendall_error","pearson_std","spearman_std","kendall_std"
2,"PBE0",5,6,"Delta","CT",1,3.15411496162415,1.47532510757446,0.161328378460898,0.13240789637981,0.000712965029684987,2.02087434031988,0.0173757242469801,0.0135064733165533,8.2423011096361E-05,0.189320604775113,1.03017431830728,0.934583169777215,0.161380556515949,2.19201706133811,0.966323020591107,0.957933671227258,0.856426332288401,0.0723538131171793,0.1711214220842,0.11833855799373
2,"PBE0",10,11,"Delta","CT",1,0.000502824783325195,0.010545015335083,0.624476167335636,0.471639900892788,0.00318929543100899,3.54432342240841,0.0658360814100078,0.0516398293031398,0.000433372416519929,0.338450989622202,0.783272408136056,0.67763550766797,0.143204514793238,1.91133047475331,0.781738848960847,0.750413089971582,0.564224137931034,0.278457881850722,0.181293762634401,0.123902821316614
2,"PBE0",20,21,"Delta","CT",1,0.00124287605285645,0.0112380981445313,0.325019865329141,0.267228733837648,0.000381343445375937,2.04324289296845,0.0349984104764401,0.0290654937619821,4.82469102232696E-05,0.195111308068437,0.580757442945779,0.515943445233782,0.13216650571843,1.68432750182618,0.892212302468128,0.877445580523247,0.700587774294671,0.0831456658613999,0.117597706032285,0.0782915360501567
2,"PBE0",40,41,"Delta","CT",1,0.00258994102478027,0.0130479335784912,0.236911424238673,0.182165668468672,0.000145704237359323,1.9916079408106,0.0254333202891577,0.0187813996177748,1.45551366815769E-05,0.186578854660255,0.385145662370413,0.355219363350555,0.12856658549417,1.26793991526574,0.925502514772059,0.922181979316204,0.77378526645768,0.182335094391331,0.189661031846014,0.129467084639498
2,"PBE0",80,81,"Delta","CT",1,0.0036311149597168,0.016481876373291,0.222812981735401,0.149010184286907,0.00145598223690807,1.94315418602942,0.023718028344728,0.0157549743362722,0.00015855921307623,0.18203958471369,0.2812425470702,0.254567426657369,0.110049719684009,1.08595949411334,0.925769192184932,0.917109175870858,0.778722570532915,0.330594679540684,0.100563970351273,0.0682210031347962
2,"PBE0",160,161,"Delta","CT",1,0.0092918872833252,0.018287181854248,0.169859444252176,0.119566493680235,0.000179687820057464,2.03402462445271,0.0180708151412265,0.0130649746841292,1.78752097518906E-05,0.19055255655723,0.206333981647937,0.195868184081244,0.0788458383516226,0.787975960520224,0.955362810279673,0.945050610845809,0.825235109717868,0.192835853559801,0.23984120938681,0.162343260188088
2,"PBE0",320,321,"Delta","CT",1,0.0292239189147949,0.0327651500701904,0.136629484696686,0.10367826500631,0.000131167421369927,2.04455181132741,0.0146565244971821,0.0113371962401599,1.38681292731872E-05,0.191538769972847,0.150510275747523,0.138494688680237,0.0721020507535208,0.637873155216321,0.967764675866395,0.95949337884159,0.857523510971787,0.0720094443578369,0.179992968681335,0.120885579937304
2,"PBE0",5,6,"Delta","CAT",1,0.000297069549560547,0.0217669010162354,0.161328378460898,0.13240789637981,0.000712965029684987,2.02087434031988,0.0173757242469801,0.0135064733165533,8.2423011096361E-05,0.189320604775113,1.03017431830728,0.934583169777215,0.161380556515949,2.19201706133811,0.966323020591107,0.957933671227258,0.856426332288401,0.0723538131171793,0.1711214220842,0.11833855799373
2,"PBE0",10,11,"Delta","CAT",1,0.000311136245727539,0.00708985328674316,0.624476167335636,0.471639900892788,0.00318929543100899,3.54432342240841,0.0658360814100078,0.0516398293031398,0.000433372416519929,0.338450989622202,0.783272408136056,0.67763550766797,0.143204514793238,1.91133047475331,0.781738848960847,0.750413089971582,0.564224137931034,0.278457881850722,0.181293762634401,0.123902821316614
2,"PBE0",20,21,"Delta","CAT",1,0.000712156295776367,0.00776100158691406,0.325019865329141,0.267228733837648,0.000381343445375937,2.04324289296845,0.0349984104764401,0.0290654937619821,4.82469102232696E-05,0.195111308068437,0.580757442945779,0.515943445233782,0.13216650571843,1.68432750182618,0.892212302468128,0.877445580523247,0.700587774294671,0.0831456658613999,0.117597706032285,0.0782915360501567
2,"PBE0",40,41,"Delta","CAT",1,0.00155305862426758,0.00915908813476563,0.236911424238673,0.182165668468672,0.000145704237359323,1.9916079408106,0.0254333202891577,0.0187813996177748,1.45551366815769E-05,0.186578854660255,0.385145662370413,0.355219363350555,0.12856658549417,1.26793991526574,0.925502514772059,0.922181979316204,0.77378526645768,0.182335094391331,0.189661031846014,0.129467084639498
2,"PBE0",80,81,"Delta","CAT",1,0.00347304344177246,0.0156259536743164,0.222812981735401,0.149010184286907,0.00145598223690807,1.94315418602942,0.023718028344728,0.0157549743362722,0.00015855921307623,0.18203958471369,0.2812425470702,0.254567426657369,0.110049719684009,1.08595949411334,0.925769192184932,0.917109175870858,0.778722570532915,0.330594679540684,0.100563970351273,0.0682210031347962
2,"PBE0",160,161,"Delta","CAT",1,0.00885701179504395,0.017819881439209,0.169859444252176,0.119566493680235,0.000179687820057464,2.03402462445271,0.0180708151412265,0.0130649746841292,1.78752097518906E-05,0.19055255655723,0.206333981647937,0.195868184081244,0.0788458383516226,0.787975960520224,0.955362810279673,0.945050610845809,0.825235109717868,0.192835853559801,0.23984120938681,0.162343260188088
